RingId,Name,Age,Type,Color,Status,ForSale
AUTO8889,Bird8889,19,Parrot,Blue,In Aviary,True
AUTO8890,Bird8890,14,Finch,Green,Quarantine,False
AUTO8891,Bird8891,3,Owl,Yellow,Sold,True
AUTO8892,Bird8892,19,Owl,Red,In Aviary,True
AUTO8893,Bird8893,5,Eagle,Black,In Aviary,True
AUTO8894,Bird8894,2,Eagle,Green,Quarantine,True
AUTO8895,Bird8895,12,Owl,Yellow,In Aviary,False
AUTO8896,Bird8896,11,Eagle,Green,In Aviary,False
AUTO8897,Bird8897,10,Eagle,Blue,Sold,True
AUTO8898,Bird8898,6,Finch,Yellow,Sold,True
AUTO8899,Bird8899,8,Cockatiel,Black,In Aviary,True
AUTO8900,Bird8900,17,Owl,Blue,Sold,True
AUTO8901,Bird8901,21,Owl,Green,Quarantine,False
AUTO8902,Bird8902,22,Parrot,Green,In Aviary,False
AUTO8903,Bird8903,13,Finch,Red,In Aviary,False
AUTO8904,Bird8904,3,Cockatiel,Yellow,Sold,False
AUTO8905,Bird8905,13,Parrot,Red,Sold,False
AUTO8906,Bird8906,17,Owl,Black,Sold,False
AUTO8907,Bird8907,13,Cockatiel,Yellow,Quarantine,True
AUTO8908,Bird8908,18,Parrot,Green,Sold,True
AUTO8909,Bird8909,8,Owl,Black,Quarantine,False
AUTO8910,Bird8910,4,Cockatiel,White,In Aviary,True
AUTO8911,Bird8911,17,Cockatiel,Blue,Quarantine,False
AUTO8912,Bird8912,24,Owl,Blue,Sold,True
AUTO8913,Bird8913,9,Finch,Black,Sold,False
AUTO8914,Bird8914,6,Cockatiel,Green,Sold,True
AUTO8915,Bird8915,24,Parrot,Green,Sold,True
AUTO8916,Bird8916,19,Cockatiel,Green,In Aviary,True
AUTO8917,Bird8917,22,Eagle,Black,In Aviary,False
AUTO8918,Bird8918,3,Eagle,Yellow,Sold,False
AUTO8919,Bird8919,23,Owl,Yellow,Quarantine,False
AUTO8920,Bird8920,24,Cockatiel,Blue,Sold,True
AUTO8921,Bird8921,6,Cockatiel,Green,Quarantine,True
AUTO8922,Bird8922,5,Parrot,Green,Sold,False
AUTO8923,Bird8923,17,Eagle,White,In Aviary,True
AUTO8924,Bird8924,11,Eagle,White,In Aviary,True
AUTO8925,Bird8925,13,Cockatiel,Red,In Aviary,True
AUTO8926,Bird8926,19,Owl,Blue,In Aviary,False
AUTO8927,Bird8927,6,Cockatiel,Blue,Quarantine,True
AUTO8928,Bird8928,10,Eagle,Black,Sold,True
AUTO8929,Bird8929,17,Owl,Green,In Aviary,False
AUTO8930,Bird8930,10,Finch,Red,Quarantine,True
AUTO8931,Bird8931,6,Finch,Yellow,In Aviary,False
AUTO8932,Bird8932,3,Cockatiel,White,Quarantine,False
AUTO8933,Bird8933,15,Finch,Yellow,Sold,True
AUTO8934,Bird8934,1,Cockatiel,Red,In Aviary,True
AUTO8935,Bird8935,14,Parrot,Black,Quarantine,False
AUTO8936,Bird8936,3,Owl,Blue,Quarantine,True
AUTO8937,Bird8937,18,Eagle,Yellow,Quarantine,False
AUTO8938,Bird8938,3,Eagle,Red,Quarantine,True
AUTO8939,Bird8939,21,Eagle,Black,Sold,False
AUTO8940,Bird8940,17,Finch,White,In Aviary,False
AUTO8941,Bird8941,19,Eagle,Yellow,Quarantine,True
AUTO8942,Bird8942,10,Eagle,Black,In Aviary,False
AUTO8943,Bird8943,23,Finch,Blue,Sold,True
AUTO8944,Bird8944,22,Owl,Blue,Sold,True
AUTO8945,Bird8945,14,Finch,Red,Quarantine,False
AUTO8946,Bird8946,21,Finch,White,In Aviary,False
AUTO8947,Bird8947,10,Parrot,Blue,In Aviary,False
AUTO8948,Bird8948,12,Finch,Yellow,In Aviary,False
AUTO8949,Bird8949,7,Finch,Black,Sold,True
AUTO8950,Bird8950,6,Parrot,Green,Quarantine,False
AUTO8951,Bird8951,24,Cockatiel,Green,Quarantine,True
AUTO8952,Bird8952,5,Parrot,Red,In Aviary,False
AUTO8953,Bird8953,2,Eagle,Red,Sold,False
AUTO8954,Bird8954,9,Eagle,Yellow,Sold,False
AUTO8955,Bird8955,23,Owl,Green,In Aviary,False
AUTO8956,Bird8956,18,Parrot,Blue,Sold,True
AUTO8957,Bird8957,11,Finch,Green,Sold,False
AUTO8958,Bird8958,18,Parrot,Blue,Sold,False
AUTO8959,Bird8959,16,Cockatiel,Blue,Quarantine,True
AUTO8960,Bird8960,12,Parrot,Black,Quarantine,False
AUTO8961,Bird8961,4,Finch,Yellow,Quarantine,False
AUTO8962,Bird8962,9,Finch,Green,Sold,True
AUTO8963,Bird8963,20,Finch,Green,Quarantine,True
AUTO8964,Bird8964,13,Parrot,Green,Sold,True
AUTO8965,Bird8965,10,Owl,Yellow,In Aviary,True
AUTO8966,Bird8966,12,Cockatiel,White,Quarantine,False
AUTO8967,Bird8967,8,Finch,White,Sold,False
AUTO8968,Bird8968,13,Parrot,Red,In Aviary,False
AUTO8969,Bird8969,2,Parrot,White,Sold,True
AUTO8970,Bird8970,5,Cockatiel,Green,Sold,False
AUTO8971,Bird8971,2,Finch,Red,In Aviary,True
AUTO8972,Bird8972,10,Cockatiel,Green,Sold,False
AUTO8973,Bird8973,22,Parrot,Yellow,Quarantine,False
AUTO8974,Bird8974,22,Eagle,Black,In Aviary,False
AUTO8975,Bird8975,21,Owl,Red,Quarantine,True
AUTO8976,Bird8976,14,Cockatiel,Yellow,Quarantine,False
AUTO8977,Bird8977,13,Owl,Yellow,Sold,False
AUTO8978,Bird8978,2,Parrot,Green,Quarantine,False
AUTO8979,Bird8979,2,Eagle,White,In Aviary,False
AUTO8980,Bird8980,16,Owl,White,In Aviary,False
AUTO8981,Bird8981,3,Owl,Black,Sold,False
AUTO8982,Bird8982,3,Finch,Red,In Aviary,False
AUTO8983,Bird8983,4,Eagle,Blue,Quarantine,False
AUTO8984,Bird8984,6,Parrot,Green,In Aviary,False
AUTO8985,Bird8985,9,Cockatiel,White,Quarantine,False
AUTO8986,Bird8986,4,Cockatiel,Red,In Aviary,True
AUTO8987,Bird8987,5,Cockatiel,Yellow,Sold,False
AUTO8988,Bird8988,16,Finch,Green,In Aviary,False
AUTO8989,Bird8989,24,Eagle,Green,Quarantine,True
AUTO8990,Bird8990,8,Eagle,Red,Quarantine,False
AUTO8991,Bird8991,13,Owl,Black,Quarantine,False
AUTO8992,Bird8992,2,Eagle,White,In Aviary,False
AUTO8993,Bird8993,19,Cockatiel,Green,Quarantine,True
AUTO8994,Bird8994,15,Cockatiel,Black,Quarantine,True
AUTO8995,Bird8995,13,Parrot,Red,In Aviary,False
AUTO8996,Bird8996,20,Parrot,Black,In Aviary,True
AUTO8997,Bird8997,5,Cockatiel,Green,Sold,False
AUTO8998,Bird8998,2,Cockatiel,Black,Quarantine,False
AUTO8999,Bird8999,19,Eagle,Red,Quarantine,False
AUTO9000,Bird9000,1,Parrot,Green,Quarantine,False
AUTO9001,Bird9001,3,Cockatiel,Green,Sold,False
AUTO9002,Bird9002,21,Eagle,White,In Aviary,True
AUTO9003,Bird9003,2,Cockatiel,Red,Quarantine,False
AUTO9004,Bird9004,15,Eagle,Green,In Aviary,False
AUTO9005,Bird9005,13,Owl,Black,In Aviary,True
AUTO9006,Bird9006,11,Owl,Blue,In Aviary,True
AUTO9007,Bird9007,2,Cockatiel,Black,Quarantine,True
AUTO9008,Bird9008,3,Eagle,Green,In Aviary,False
AUTO9009,Bird9009,4,Eagle,Black,Quarantine,True
AUTO9010,Bird9010,3,Cockatiel,Yellow,Sold,True
AUTO9011,Bird9011,14,Owl,Black,Quarantine,False
AUTO9012,Bird9012,17,Parrot,Green,Sold,True
AUTO9013,Bird9013,19,Parrot,Red,In Aviary,False
AUTO9014,Bird9014,23,Parrot,Red,Sold,False
AUTO9015,Bird9015,2,Owl,Green,In Aviary,False
AUTO9016,Bird9016,3,Parrot,Blue,Sold,True
AUTO9017,Bird9017,22,Finch,Red,In Aviary,True
AUTO9018,Bird9018,15,Finch,Yellow,Quarantine,False
AUTO9019,Bird9019,19,Eagle,Green,In Aviary,True
AUTO9020,Bird9020,6,Finch,Yellow,Sold,True
AUTO9021,Bird9021,19,Eagle,Yellow,In Aviary,True
AUTO9022,Bird9022,5,Owl,Yellow,Sold,True
AUTO9023,Bird9023,8,Eagle,Yellow,Sold,False
AUTO9024,Bird9024,13,Cockatiel,Yellow,Sold,False
AUTO9025,Bird9025,16,Cockatiel,Yellow,In Aviary,True
AUTO9026,Bird9026,5,Finch,White,In Aviary,False
AUTO9027,Bird9027,10,Cockatiel,Yellow,Sold,True
AUTO9028,Bird9028,3,Eagle,Green,Sold,False
AUTO9029,Bird9029,16,Eagle,Yellow,In Aviary,True
AUTO9030,Bird9030,6,Owl,Blue,Quarantine,True
AUTO9031,Bird9031,5,Parrot,Green,Quarantine,False
AUTO9032,Bird9032,10,Cockatiel,White,In Aviary,True
AUTO9033,Bird9033,5,Parrot,Red,In Aviary,False
AUTO9034,Bird9034,4,Owl,Black,Sold,False
AUTO9035,Bird9035,19,Cockatiel,Green,In Aviary,False
AUTO9036,Bird9036,11,Eagle,Blue,In Aviary,True
AUTO9037,Bird9037,3,Cockatiel,Yellow,In Aviary,True
AUTO9038,Bird9038,17,Owl,Black,Quarantine,False
AUTO9039,Bird9039,23,Cockatiel,White,Quarantine,True
AUTO9040,Bird9040,15,Finch,Yellow,Sold,False
AUTO9041,Bird9041,4,Cockatiel,Black,In Aviary,False
AUTO9042,Bird9042,5,Eagle,Red,Sold,True
AUTO9043,Bird9043,11,Finch,Green,Sold,True
AUTO9044,Bird9044,12,Eagle,Red,Sold,True
AUTO9045,Bird9045,6,Eagle,White,In Aviary,True
AUTO9046,Bird9046,16,Cockatiel,Blue,In Aviary,True
AUTO9047,Bird9047,19,Parrot,Black,Quarantine,False
AUTO9048,Bird9048,5,Cockatiel,Red,Quarantine,False
AUTO9049,Bird9049,2,Cockatiel,Blue,In Aviary,True
AUTO9050,Bird9050,11,Parrot,Yellow,Quarantine,False
AUTO9051,Bird9051,20,Eagle,Black,Sold,True
AUTO9052,Bird9052,10,Finch,White,Sold,False
AUTO9053,Bird9053,2,Eagle,Black,Sold,True
AUTO9054,Bird9054,21,Eagle,Green,In Aviary,False
AUTO9055,Bird9055,20,Owl,Red,In Aviary,True
AUTO9056,Bird9056,22,Finch,Green,Quarantine,False
AUTO9057,Bird9057,4,Owl,White,Sold,True
AUTO9058,Bird9058,5,Finch,Black,Quarantine,True
AUTO9059,Bird9059,24,Owl,Black,Quarantine,False
AUTO9060,Bird9060,14,Owl,Black,Quarantine,True
AUTO9061,Bird9061,4,Eagle,White,In Aviary,False
AUTO9062,Bird9062,17,Finch,Green,Quarantine,True
AUTO9063,Bird9063,4,Eagle,White,In Aviary,True
AUTO9064,Bird9064,23,Parrot,Black,Quarantine,True
AUTO9065,Bird9065,14,Parrot,Red,Quarantine,False
AUTO9066,Bird9066,18,Cockatiel,Yellow,Quarantine,False
AUTO9067,Bird9067,8,Finch,Blue,In Aviary,True
AUTO9068,Bird9068,15,Eagle,White,Sold,True
AUTO9069,Bird9069,11,Cockatiel,Yellow,In Aviary,False
AUTO9070,Bird9070,13,Parrot,Blue,Quarantine,False
AUTO9071,Bird9071,22,Cockatiel,Black,Quarantine,False
AUTO9072,Bird9072,9,Cockatiel,Yellow,Quarantine,True
AUTO9073,Bird9073,3,Parrot,Blue,Sold,True
AUTO9074,Bird9074,7,Parrot,Red,In Aviary,False
AUTO9075,Bird9075,20,Cockatiel,Green,In Aviary,True
AUTO9076,Bird9076,21,Cockatiel,Green,In Aviary,False
AUTO9077,Bird9077,21,Cockatiel,Blue,Sold,False
AUTO9078,Bird9078,11,Eagle,Black,Sold,False
AUTO9079,Bird9079,23,Eagle,Black,Quarantine,False
AUTO9080,Bird9080,16,Finch,White,Quarantine,True
AUTO9081,Bird9081,16,Cockatiel,Red,Sold,False
AUTO9082,Bird9082,24,Parrot,Blue,In Aviary,True
AUTO9083,Bird9083,15,Cockatiel,Black,In Aviary,True
AUTO9084,Bird9084,14,Owl,Black,Quarantine,False
AUTO9085,Bird9085,24,Finch,Green,In Aviary,False
AUTO9086,Bird9086,15,Owl,Yellow,Quarantine,True
AUTO9087,Bird9087,1,Eagle,White,Quarantine,True
AUTO9088,Bird9088,9,Finch,White,Quarantine,False
AUTO9089,Bird9089,1,Cockatiel,Green,Sold,False
AUTO9090,Bird9090,11,Owl,Yellow,In Aviary,True
AUTO9091,Bird9091,8,Eagle,Black,Sold,True
AUTO9092,Bird9092,1,Owl,Blue,In Aviary,True
AUTO9093,Bird9093,10,Owl,White,In Aviary,False
AUTO9094,Bird9094,11,Finch,Red,Quarantine,True
AUTO9095,Bird9095,20,Finch,Green,In Aviary,True
AUTO9096,Bird9096,5,Finch,Yellow,Sold,True
AUTO9097,Bird9097,16,Cockatiel,Yellow,Quarantine,True
AUTO9098,Bird9098,23,Cockatiel,Green,In Aviary,False
AUTO9099,Bird9099,24,Parrot,Black,In Aviary,True
AUTO9100,Bird9100,4,Owl,Red,In Aviary,True
AUTO9101,Bird9101,3,Parrot,Black,In Aviary,True
AUTO9102,Bird9102,21,Parrot,Red,In Aviary,False
AUTO9103,Bird9103,10,Parrot,Blue,Sold,False
AUTO9104,Bird9104,7,Cockatiel,Black,Sold,True
AUTO9105,Bird9105,16,Finch,Red,Sold,False
AUTO9106,Bird9106,19,Finch,Yellow,Quarantine,False
AUTO9107,Bird9107,20,Eagle,Green,Quarantine,True
AUTO9108,Bird9108,19,Finch,Yellow,In Aviary,False
AUTO9109,Bird9109,1,Cockatiel,Black,Quarantine,True
AUTO9110,Bird9110,18,Owl,Red,Quarantine,False
AUTO9111,Bird9111,18,Owl,Yellow,In Aviary,False
AUTO9112,Bird9112,20,Cockatiel,Black,In Aviary,False
AUTO9113,Bird9113,24,Finch,Blue,Sold,False
AUTO9114,Bird9114,4,Eagle,Yellow,Sold,False
AUTO9115,Bird9115,13,Cockatiel,Yellow,Sold,False
AUTO9116,Bird9116,10,Parrot,White,Sold,False
AUTO9117,Bird9117,18,Cockatiel,Red,Sold,False
AUTO9118,Bird9118,10,Owl,White,In Aviary,False
AUTO9119,Bird9119,11,Owl,Red,Quarantine,False
AUTO9120,Bird9120,8,Parrot,Red,In Aviary,True
AUTO9121,Bird9121,22,Cockatiel,White,Quarantine,False
AUTO9122,Bird9122,6,Cockatiel,Red,Sold,True
AUTO9123,Bird9123,5,Finch,White,Sold,True
AUTO9124,Bird9124,12,Parrot,Blue,Quarantine,True
AUTO9125,Bird9125,5,Owl,Yellow,Quarantine,True
AUTO9126,Bird9126,19,Finch,Green,In Aviary,True
AUTO9127,Bird9127,3,Cockatiel,White,In Aviary,True
AUTO9128,Bird9128,3,Owl,White,In Aviary,False
AUTO9129,Bird9129,1,Finch,White,Quarantine,False
AUTO9130,Bird9130,14,Owl,Red,Quarantine,True
AUTO9131,Bird9131,6,Finch,Black,Quarantine,True
AUTO9132,Bird9132,9,Parrot,Green,Quarantine,True
AUTO9133,Bird9133,11,Owl,Black,In Aviary,True
AUTO9134,Bird9134,20,Owl,Red,Quarantine,True
AUTO9135,Bird9135,9,Finch,Black,Quarantine,True
AUTO9136,Bird9136,3,Eagle,Green,In Aviary,True
AUTO9137,Bird9137,24,Parrot,Green,Sold,True
AUTO9138,Bird9138,1,Parrot,White,In Aviary,False
AUTO9139,Bird9139,5,Finch,Black,In Aviary,True
AUTO9140,Bird9140,3,Eagle,Black,In Aviary,False
AUTO9141,Bird9141,14,Eagle,Blue,Sold,False
AUTO9142,Bird9142,1,Parrot,White,Quarantine,False
AUTO9143,Bird9143,22,Owl,Blue,Sold,True
AUTO9144,Bird9144,10,Eagle,Blue,Sold,True
AUTO9145,Bird9145,24,Eagle,Blue,In Aviary,True
AUTO9146,Bird9146,20,Eagle,White,In Aviary,True
AUTO9147,Bird9147,7,Finch,Green,Quarantine,False
AUTO9148,Bird9148,5,Owl,Yellow,Quarantine,False
AUTO9149,Bird9149,16,Parrot,Green,Quarantine,True
AUTO9150,Bird9150,19,Parrot,Yellow,Sold,True
AUTO9151,Bird9151,24,Parrot,Black,Quarantine,True
AUTO9152,Bird9152,22,Parrot,Black,Quarantine,False
AUTO9153,Bird9153,3,Finch,Green,In Aviary,True
AUTO9154,Bird9154,3,Cockatiel,Yellow,In Aviary,True
AUTO9155,Bird9155,3,Cockatiel,Green,In Aviary,False
AUTO9156,Bird9156,4,Owl,Green,Sold,True
AUTO9157,Bird9157,7,Eagle,Yellow,In Aviary,True
AUTO9158,Bird9158,13,Owl,Green,Sold,False
AUTO9159,Bird9159,4,Owl,Red,In Aviary,False
AUTO9160,Bird9160,23,Cockatiel,Yellow,In Aviary,False
AUTO9161,Bird9161,2,Eagle,Green,Sold,False
AUTO9162,Bird9162,10,Finch,White,In Aviary,False
AUTO9163,Bird9163,17,Cockatiel,Blue,In Aviary,True
AUTO9164,Bird9164,20,Owl,Green,Quarantine,False
AUTO9165,Bird9165,23,Eagle,Yellow,Sold,False
AUTO9166,Bird9166,5,Parrot,Yellow,Sold,False
AUTO9167,Bird9167,10,Parrot,Blue,Quarantine,True
AUTO9168,Bird9168,12,Finch,Yellow,Sold,False
AUTO9169,Bird9169,1,Parrot,Green,Quarantine,True
AUTO9170,Bird9170,4,Cockatiel,Green,In Aviary,True
AUTO9171,Bird9171,2,Owl,Red,Sold,True
AUTO9172,Bird9172,3,Parrot,White,Quarantine,True
AUTO9173,Bird9173,3,Cockatiel,Blue,Quarantine,True
AUTO9174,Bird9174,4,Parrot,Black,In Aviary,True
AUTO9175,Bird9175,2,Parrot,Black,Quarantine,True
AUTO9176,Bird9176,19,Finch,Blue,In Aviary,False
AUTO9177,Bird9177,21,Cockatiel,Black,In Aviary,True
AUTO9178,Bird9178,3,Cockatiel,White,In Aviary,False
AUTO9179,Bird9179,10,Parrot,Green,In Aviary,False
AUTO9180,Bird9180,7,Finch,Red,Quarantine,False
AUTO9181,Bird9181,11,Finch,Red,Quarantine,False
AUTO9182,Bird9182,7,Parrot,Black,Sold,True
AUTO9183,Bird9183,16,Owl,Green,Sold,False
AUTO9184,Bird9184,6,Cockatiel,Red,Quarantine,True
AUTO9185,Bird9185,17,Owl,Red,In Aviary,False
AUTO9186,Bird9186,7,Eagle,Yellow,In Aviary,True
AUTO9187,Bird9187,13,Finch,Blue,Sold,False
AUTO9188,Bird9188,7,Owl,Blue,Sold,True
AUTO9189,Bird9189,6,Finch,White,In Aviary,True
AUTO9190,Bird9190,5,Owl,Red,In Aviary,False
AUTO9191,Bird9191,17,Cockatiel,Yellow,In Aviary,False
AUTO9192,Bird9192,12,Eagle,Green,In Aviary,False
AUTO9193,Bird9193,17,Cockatiel,Green,Sold,False
AUTO9194,Bird9194,3,Cockatiel,Red,In Aviary,False
AUTO9195,Bird9195,21,Finch,Black,In Aviary,True
AUTO9196,Bird9196,4,Finch,Blue,In Aviary,False
AUTO9197,Bird9197,21,Cockatiel,Black,Quarantine,True
AUTO9198,Bird9198,17,Cockatiel,Black,Sold,False
AUTO9199,Bird9199,11,Parrot,Blue,Quarantine,False
AUTO9200,Bird9200,1,Owl,White,Quarantine,False
AUTO9201,Bird9201,10,Finch,Blue,Quarantine,True
AUTO9202,Bird9202,24,Finch,Yellow,In Aviary,False
AUTO9203,Bird9203,2,Parrot,White,Quarantine,True
AUTO9204,Bird9204,3,Parrot,Blue,Quarantine,True
AUTO9205,Bird9205,4,Cockatiel,Green,In Aviary,False
AUTO9206,Bird9206,5,Eagle,Black,In Aviary,False
AUTO9207,Bird9207,13,Parrot,Red,Sold,False
AUTO9208,Bird9208,16,Finch,White,Sold,True
AUTO9209,Bird9209,20,Eagle,Black,Sold,True
AUTO9210,Bird9210,16,Finch,Black,Sold,True
AUTO9211,Bird9211,19,Owl,Blue,Sold,False
AUTO9212,Bird9212,13,Finch,Green,Quarantine,True
AUTO9213,Bird9213,13,Eagle,Black,Sold,True
AUTO9214,Bird9214,17,Finch,White,Sold,True
AUTO9215,Bird9215,17,Owl,Red,Sold,False
AUTO9216,Bird9216,17,Finch,Yellow,In Aviary,True
AUTO9217,Bird9217,12,Finch,Yellow,In Aviary,False
AUTO9218,Bird9218,17,Parrot,Red,Sold,True
AUTO9219,Bird9219,19,Cockatiel,White,Quarantine,False
AUTO9220,Bird9220,22,Parrot,Green,Sold,False
AUTO9221,Bird9221,11,Parrot,Blue,Quarantine,False
AUTO9222,Bird9222,23,Eagle,Blue,Sold,False
AUTO9223,Bird9223,22,Cockatiel,Black,Sold,False
AUTO9224,Bird9224,6,Cockatiel,Blue,Quarantine,True
AUTO9225,Bird9225,20,Finch,Yellow,In Aviary,False
AUTO9226,Bird9226,20,Finch,Red,In Aviary,False
AUTO9227,Bird9227,4,Parrot,Yellow,Quarantine,True
AUTO9228,Bird9228,24,Cockatiel,Blue,Quarantine,True
AUTO9229,Bird9229,4,Parrot,Yellow,Quarantine,True
AUTO9230,Bird9230,9,Owl,White,Quarantine,True
AUTO9231,Bird9231,17,Eagle,Black,Sold,True
AUTO9232,Bird9232,18,Finch,White,In Aviary,False
AUTO9233,Bird9233,11,Eagle,Green,Quarantine,True
AUTO9234,Bird9234,21,Owl,Yellow,Quarantine,True
AUTO9235,Bird9235,11,Owl,Blue,Sold,False
AUTO9236,Bird9236,16,Finch,Black,Sold,True
AUTO9237,Bird9237,7,Cockatiel,Red,Quarantine,False
AUTO9238,Bird9238,10,Parrot,Yellow,Quarantine,True
AUTO9239,Bird9239,24,Cockatiel,White,Sold,True
AUTO9240,Bird9240,14,Parrot,White,Quarantine,True
AUTO9241,Bird9241,24,Finch,Blue,Sold,True
AUTO9242,Bird9242,6,Eagle,Green,In Aviary,True
AUTO9243,Bird9243,21,Eagle,Green,Sold,True
AUTO9244,Bird9244,4,Owl,Red,Sold,True
AUTO9245,Bird9245,10,Finch,Black,Quarantine,True
AUTO9246,Bird9246,15,Owl,Yellow,Sold,False
AUTO9247,Bird9247,23,Finch,Black,Sold,True
AUTO9248,Bird9248,7,Parrot,Blue,In Aviary,True
AUTO9249,Bird9249,8,Finch,Black,In Aviary,True
AUTO9250,Bird9250,5,Eagle,Yellow,Sold,True
AUTO9251,Bird9251,19,Owl,Blue,In Aviary,True
AUTO9252,Bird9252,6,Eagle,Red,In Aviary,True
AUTO9253,Bird9253,16,Owl,Green,Quarantine,False
AUTO9254,Bird9254,7,Cockatiel,Yellow,In Aviary,False
AUTO9255,Bird9255,12,Eagle,Red,Quarantine,True
AUTO9256,Bird9256,4,Owl,Green,Sold,False
AUTO9257,Bird9257,14,Finch,Yellow,In Aviary,True
AUTO9258,Bird9258,12,Parrot,Blue,Sold,True
AUTO9259,Bird9259,20,Parrot,Green,In Aviary,False
AUTO9260,Bird9260,13,Cockatiel,White,In Aviary,True
AUTO9261,Bird9261,22,Owl,Black,In Aviary,True
AUTO9262,Bird9262,13,Eagle,Yellow,In Aviary,True
AUTO9263,Bird9263,21,Cockatiel,Blue,Quarantine,True
AUTO9264,Bird9264,3,Eagle,Red,Sold,False
AUTO9265,Bird9265,8,Eagle,Black,In Aviary,False
AUTO9266,Bird9266,19,Eagle,Green,Quarantine,True
AUTO9267,Bird9267,7,Eagle,White,Quarantine,True
AUTO9268,Bird9268,24,Finch,Black,Quarantine,False
AUTO9269,Bird9269,2,Cockatiel,Red,In Aviary,True
AUTO9270,Bird9270,7,Eagle,Green,In Aviary,True
AUTO9271,Bird9271,13,Cockatiel,Blue,Sold,False
AUTO9272,Bird9272,2,Cockatiel,Red,Sold,False
AUTO9273,Bird9273,14,Parrot,Blue,Quarantine,False
AUTO9274,Bird9274,17,Owl,Yellow,Quarantine,True
AUTO9275,Bird9275,16,Owl,Yellow,In Aviary,False
AUTO9276,Bird9276,19,Finch,Green,In Aviary,True
AUTO9277,Bird9277,13,Eagle,Green,In Aviary,False
AUTO9278,Bird9278,19,Eagle,Blue,Sold,True
AUTO9279,Bird9279,13,Owl,Blue,In Aviary,True
AUTO9280,Bird9280,2,Parrot,Blue,Sold,False
AUTO9281,Bird9281,17,Finch,Red,Sold,True
AUTO9282,Bird9282,1,Cockatiel,Yellow,Quarantine,False
AUTO9283,Bird9283,5,Eagle,Black,Sold,False
AUTO9284,Bird9284,17,Owl,White,Quarantine,True
AUTO9285,Bird9285,12,Owl,Red,In Aviary,True
AUTO9286,Bird9286,3,Finch,Blue,In Aviary,True
AUTO9287,Bird9287,5,Parrot,Green,Quarantine,False
AUTO9288,Bird9288,15,Parrot,White,Quarantine,False
AUTO9289,Bird9289,11,Finch,Green,Quarantine,False
AUTO9290,Bird9290,11,Finch,Black,Quarantine,False
AUTO9291,Bird9291,22,Cockatiel,Green,Sold,False
AUTO9292,Bird9292,22,Owl,Green,Quarantine,False
AUTO9293,Bird9293,20,Cockatiel,Blue,In Aviary,True
AUTO9294,Bird9294,13,Cockatiel,Yellow,In Aviary,True
AUTO9295,Bird9295,14,Cockatiel,Yellow,Sold,True
AUTO9296,Bird9296,24,Owl,Red,In Aviary,False
AUTO9297,Bird9297,23,Parrot,Red,In Aviary,False
AUTO9298,Bird9298,5,Eagle,Yellow,Quarantine,True
AUTO9299,Bird9299,20,Owl,Green,In Aviary,False
AUTO9300,Bird9300,14,Owl,Red,Sold,True
AUTO9301,Bird9301,4,Parrot,Blue,Quarantine,False
AUTO9302,Bird9302,10,Owl,Blue,Sold,True
AUTO9303,Bird9303,9,Cockatiel,White,Sold,False
AUTO9304,Bird9304,23,Eagle,White,Sold,False
AUTO9305,Bird9305,15,Finch,Green,Quarantine,False
AUTO9306,Bird9306,18,Cockatiel,Green,In Aviary,True
AUTO9307,Bird9307,16,Owl,Yellow,In Aviary,True
AUTO9308,Bird9308,21,Cockatiel,White,Sold,False
AUTO9309,Bird9309,5,Parrot,White,Sold,True
AUTO9310,Bird9310,3,Cockatiel,Blue,Sold,False
AUTO9311,Bird9311,16,Owl,Yellow,Sold,True
AUTO9312,Bird9312,21,Parrot,Green,Sold,True
AUTO9313,Bird9313,5,Parrot,Blue,In Aviary,True
AUTO9314,Bird9314,19,Parrot,Yellow,Sold,True
AUTO9315,Bird9315,19,Parrot,Blue,Quarantine,False
AUTO9316,Bird9316,16,Owl,Black,Sold,True
AUTO9317,Bird9317,10,Cockatiel,Black,Quarantine,True
AUTO9318,Bird9318,12,Owl,Blue,Sold,True
AUTO9319,Bird9319,4,Finch,Blue,In Aviary,False
AUTO9320,Bird9320,12,Owl,Black,In Aviary,True
AUTO9321,Bird9321,24,Finch,Green,Sold,False
AUTO9322,Bird9322,15,Finch,Black,Sold,False
AUTO9323,Bird9323,4,Owl,Green,Sold,False
AUTO9324,Bird9324,20,Owl,Red,Quarantine,False
AUTO9325,Bird9325,4,Owl,Red,Quarantine,False
AUTO9326,Bird9326,24,Cockatiel,Black,In Aviary,False
AUTO9327,Bird9327,3,Owl,White,Sold,True
AUTO9328,Bird9328,5,Parrot,Black,In Aviary,True
AUTO9329,Bird9329,18,Finch,Red,In Aviary,False
AUTO9330,Bird9330,15,Finch,Green,In Aviary,False
AUTO9331,Bird9331,20,Eagle,Green,Quarantine,False
AUTO9332,Bird9332,13,Finch,Green,Sold,True
AUTO9333,Bird9333,10,Parrot,Red,Sold,False
AUTO9334,Bird9334,12,Owl,Yellow,In Aviary,False
AUTO9335,Bird9335,10,Parrot,Yellow,In Aviary,True
AUTO9336,Bird9336,19,Cockatiel,Red,Quarantine,False
AUTO9337,Bird9337,7,Owl,White,In Aviary,False
AUTO9338,Bird9338,17,Finch,Green,In Aviary,True
AUTO9339,Bird9339,20,Finch,Blue,In Aviary,False
AUTO9340,Bird9340,22,Cockatiel,Red,Quarantine,True
AUTO9341,Bird9341,14,Eagle,White,In Aviary,False
